Date,EURUSD,EURGBP,EURCHF,EURDKK,EURSEK,EURNOK,EURPLN
2016-10-20,1.0975141525268555,0.8928499817848206,1.0854699611663818,7.440219879150391,9.695810317993164,8.924300193786621,4.309000015258789
2016-10-21,1.0930395126342773,0.891700029373169,1.0849000215530396,7.439700126647949,9.688799858093262,8.944199562072754,4.3166399002075195
2016-10-24,1.0882576704025269,0.8905500173568726,1.0816800594329834,7.437220096588135,9.698670387268066,8.98390007019043,4.323019981384277
2016-10-25,1.0875475406646729,0.8899999856948853,1.080680012702942,7.438869953155518,9.692060470581055,8.980159759521484,4.321400165557861
2016-10-26,1.0887316465377808,0.894029974937439,1.082900047302246,7.4363298416137695,9.717570304870605,9.017060279846191,4.315159797668457
2016-10-27,1.091202735900879,0.8916400074958801,1.08378005027771,7.4375,9.716059684753418,9.020660400390625,4.326039791107178
2016-10-28,1.0900371074676514,0.8953999876976013,1.0829600095748901,7.436429977416992,9.892370223999023,9.011910438537598,4.337100028991699
2016-10-31,1.0984665155410767,0.8993200063705444,1.0846500396728516,7.436550140380859,9.892999649047852,9.070670127868652,4.332749843597412
2016-11-01,1.0973334312438965,0.8965499997138977,1.0852999687194824,7.436570167541504,9.913060188293457,9.06624984741211,4.303339958190918
2016-11-02,1.1057054996490479,0.9034000039100647,1.0780500173568726,7.438240051269531,9.9093599319458,9.083160400390625,4.299950122833252
2016-11-03,1.1097548007965088,0.9016199707984924,1.0795799493789673,7.440000057220459,9.89900016784668,9.084050178527832,4.323050022125244
2016-11-04,1.1102476119995117,0.8902999758720398,1.0815199613571167,7.439149856567383,9.953800201416016,9.08998966217041,4.314370155334473
2016-11-07,1.1101243495941162,0.8886600136756897,1.0813599824905396,7.438769817352295,9.944299697875977,9.048279762268066,4.321499824523926
2016-11-08,1.1052166223526,0.8911499977111816,1.076300024986267,7.4415998458862305,9.95740032196045,9.09749984741211,4.3253397941589355
2016-11-09,1.1019041538238525,0.8893499970436096,1.0790200233459473,7.440849781036377,9.888500213623047,9.056449890136719,4.329999923706055
